id,date,inning,half,seq,batting_team,fielding_team,batter_id,pitcher_id,result,outs_before,outs_after,bases_before,bases_after,runs_scored_on_play,error_on_play,ball_speed
677,20250818,4,2,7,4,2,63,20,중견수 희생플라이,1,2,111,11,1,0,122
678,20250818,4,2,8,4,2,67,20,중견수 뜬공,2,3,11,11,0,0,115
679,20250818,5,1,1,2,4,23,71,유격수 땅볼,0,1,0,0,0,0,99
680,20250818,5,1,2,2,4,22,71,삼진,1,2,0,0,0,0,124
681,20250818,5,1,3,2,4,35,71,좌중간 2루타,2,2,0,10,0,0,71
682,20250818,5,1,4,2,4,21,71,좌중간 2루타,2,2,10,10,1,0,126
683,20250818,5,1,5,2,4,26,71,유격수 땅볼,2,3,10,100,0,0,98
684,20250818,5,2,1,4,2,72,21,유격수 실책 출루,0,0,0,1,0,1,79
685,20250818,5,2,2,4,2,65,21,중전안타,0,0,1,11,0,0,101
686,20250818,5,2,3,4,2,76,21,유격수 병살타,0,2,11,10,0,0,116
687,20250818,5,2,4,4,2,69,21,삼진,2,3,10,10,0,0,96
688,20250818,6,1,1,2,4,24,60,좌중간 2루타,0,0,0,10,0,0,104
689,20250818,6,1,2,2,4,33,60,중전안타,0,0,10,101,0,0,111
690,20250818,6,1,3,2,4,39,60,좌중간 2루타,0,0,101,110,1,0,94
691,20250818,6,1,4,2,4,31,60,중전안타,0,0,110,101,1,0,72
692,20250818,6,1,5,2,4,23,60,중전안타,0,0,101,11,1,0,101
693,20250818,6,1,6,2,4,22,60,유격수 땅볼,0,1,11,110,0,0,103
694,20250818,6,1,7,2,4,35,60,2루수 땅볼,1,2,110,110,0,0,98
695,20250818,6,1,8,2,4,21,60,유격수 땅볼,2,3,110,100,0,0,119
696,20250818,6,2,1,4,2,70,21,중전안타,0,0,0,1,0,0,123
697,20250818,6,2,2,4,2,68,21,유격수 땅볼,0,1,1,10,0,0,72
698,20250818,6,2,3,4,2,78,21,유격수 땅볼,1,2,10,100,0,0,88
699,20250818,6,2,4,4,2,63,21,중견수 뜬공,2,3,100,100,0,0,117
700,20250818,7,1,1,2,4,26,60,중견수 뜬공,0,1,0,0,0,0,82
701,20250818,7,1,2,2,4,24,60,좌중간 2루타,1,1,0,10,0,0,137
702,20250818,7,1,3,2,4,33,60,유격수 땅볼,1,2,10,100,0,0,122
703,20250818,7,1,4,2,4,39,60,중견수 뜬공,2,3,100,100,0,0,71
704,20250818,7,2,1,4,2,67,21,중전안타,0,0,0,1,0,0,99
705,20250818,7,2,2,4,2,72,21,중전안타,0,0,1,11,0,0,75
706,20250818,7,2,3,4,2,65,21,좌월 홈런,0,0,11,0,3,0,133
707,20250818,7,2,4,4,2,76,21,유격수 땅볼,0,1,0,0,0,0,110
708,20250818,7,2,5,4,2,69,21,2루수 땅볼,1,2,0,0,0,0,91
709,20250818,7,2,6,4,2,70,21,볼넷,2,2,0,1,0,0,124
710,20250818,7,2,7,4,2,68,21,볼넷,2,2,1,11,0,0,78
711,20250818,7,2,8,4,2,78,21,삼진,2,3,11,11,0,0,70
712,20250908,1,1,1,1,4,1,71,중전안타,0,0,0,1,0,0,75
713,20250908,1,1,2,1,4,8,71,중전안타,0,0,1,11,0,0,117
714,20250908,1,1,3,1,4,12,71,삼진,0,1,11,11,0,0,96
715,20250908,1,1,4,1,4,10,71,유격수 땅볼,1,2,11,110,0,0,135
716,20250908,1,1,5,1,4,15,71,유격수 땅볼,2,3,110,100,0,0,76
717,20250908,1,2,1,4,1,63,9,볼넷,0,0,0,1,0,0,89
718,20250908,1,2,2,4,1,67,9,중전안타,0,0,1,11,0,0,71
719,20250908,1,2,3,4,1,72,9,볼넷,0,0,11,11,0,0,84
720,20250908,1,2,4,4,1,65,9,볼넷,0,0,11,11,0,0,71
721,20250908,1,2,5,4,1,76,9,중견수 뜬공,0,1,11,11,0,0,93
722,20250908,1,2,6,4,1,69,9,삼진,1,2,11,11,0,0,131
723,20250908,1,2,7,4,1,70,9,유격수 땅볼,2,3,11,101,0,0,82
724,20250908,2,1,1,1,4,4,71,볼넷,0,0,0,1,0,0,109
725,20250908,2,1,2,1,4,11,71,중견수 뜬공,0,1,1,1,0,0,71
726,20250908,2,1,3,1,4,13,71,중견수 뜬공,1,2,1,1,0,0,134
727,20250908,2,1,4,1,4,5,71,볼넷,2,2,1,11,0,0,126
728,20250908,2,1,5,1,4,1,71,중전안타,2,2,11,111,0,0,91
729,20250908,2,1,6,1,4,8,71,삼진,2,3,111,111,0,0,112
730,20250908,2,2,1,4,1,68,9,삼진,0,1,0,0,0,0,120
731,20250908,2,2,2,4,1,78,9,삼진,1,2,0,0,0,0,70
732,20250908,2,2,3,4,1,63,9,삼진,2,3,0,0,0,0,119
733,20250908,3,1,1,1,4,12,71,볼넷,0,0,0,1,0,0,134
734,20250908,3,1,2,1,4,10,71,중전안타,0,0,1,11,0,0,77
735,20250908,3,1,3,1,4,15,71,유격수 실책 출루,0,0,11,11,0,1,87
736,20250908,3,1,4,1,4,4,71,중견수 뜬공,0,1,11,11,0,0,83
737,20250908,3,1,5,1,4,11,71,우익선상 3루타,1,1,11,100,2,0,124
738,20250908,3,1,6,1,4,13,71,중견수 뜬공,1,2,100,100,0,0,136
739,20250908,3,1,7,1,4,5,71,중전안타,2,2,100,1,1,0,131
740,20250908,3,1,8,1,4,1,71,중견수 뜬공,2,3,1,1,0,0,133
741,20250908,3,2,1,4,1,67,9,삼진,0,1,0,0,0,0,133
742,20250908,3,2,2,4,1,72,9,유격수 땅볼,1,2,0,0,0,0,110
743,20250908,3,2,3,4,1,65,9,중전안타,2,2,0,1,0,0,116
744,20250908,3,2,4,4,1,76,9,유격수 땅볼,2,3,1,1,0,0,107
745,20250908,4,1,1,1,4,8,71,중견수 뜬공,0,1,0,0,0,0,131
746,20250908,4,1,2,1,4,12,71,삼진,1,2,0,0,0,0,135
747,20250908,4,1,3,1,4,10,71,삼진,2,3,0,0,0,0,134
748,20250908,4,2,1,4,1,69,9,볼넷,0,0,0,1,0,0,101
749,20250908,4,2,2,4,1,70,9,삼진,0,1,1,1,0,0,120
750,20250908,4,2,3,4,1,68,9,볼넷,1,1,1,11,0,0,120
751,20250908,4,2,4,4,1,78,9,중전안타,1,1,11,111,0,0,72
752,20250908,4,2,5,4,1,63,9,삼진,1,2,111,111,0,0,78
753,20250908,4,2,6,4,1,67,9,2루수 땅볼,2,3,111,111,0,0,110
754,20250908,5,1,1,1,4,15,71,볼넷,0,0,0,1,0,0,87
755,20250908,5,1,2,1,4,4,71,삼진,0,1,1,1,0,0,85
756,20250908,5,1,3,1,4,11,71,유격수 땅볼,1,2,1,10,0,0,71
757,20250908,5,1,4,1,4,13,71,유격수 실책 출루,2,2,10,11,0,1,113
758,20250908,5,1,5,1,4,5,71,유격수 땅볼,2,3,11,101,0,0,106
759,20250908,5,2,1,4,1,72,1,중전안타,0,0,0,1,0,0,94
760,20250908,5,2,2,4,1,65,1,삼진,0,1,1,1,0,0,109
761,20250908,5,2,3,4,1,76,1,중전안타,1,1,1,11,0,0,132
762,20250908,5,2,4,4,1,69,1,중전안타,1,1,11,111,0,0,91
763,20250908,5,2,5,4,1,70,1,중전안타,1,1,111,111,1,0,99
764,20250908,5,2,6,4,1,68,1,유격수 땅볼,1,2,111,110,1,0,134
765,20250908,5,2,7,4,1,78,1,중전안타,2,2,110,101,1,0,88
766,20250908,5,2,8,4,1,63,1,유격수 땅볼,2,3,101,101,0,0,101
767,20250908,6,1,1,1,4,1,60,중전안타,0,0,0,1,0,0,107
768,20250908,6,1,2,1,4,8,60,볼넷,0,0,1,11,0,0,124
769,20250908,6,1,3,1,4,12,60,중전안타,0,0,11,111,0,0,78
770,20250908,6,1,4,1,4,10,60,중전안타,0,0,111,111,1,0,112
771,20250908,6,1,5,1,4,15,60,중견수 뜬공,0,1,111,111,0,0,122
772,20250908,6,1,6,1,4,4,60,중전안타,1,1,111,111,1,0,96
773,20250908,6,1,7,1,4,11,60,유격수 땅볼,1,2,111,110,1,0,88
774,20250908,6,1,8,1,4,13,60,2루수 땅볼,2,3,110,110,0,0,120
775,20250908,6,2,1,4,1,67,1,중견수 뜬공,0,1,0,0,0,0,132
776,20250908,6,2,2,4,1,72,1,좌월 홈런,1,1,0,0,1,0,102
777,20250908,6,2,3,4,1,65,1,유격수 땅볼,1,2,0,0,0,0,100
778,20250908,6,2,4,4,1,76,1,삼진,2,3,0,0,0,0,133
779,20250908,7,1,1,1,4,5,60,유격수 땅볼,0,1,0,0,0,0,114
780,20250908,7,1,2,1,4,1,60,중견수 뜬공,1,2,0,0,0,0,108
781,20250908,7,1,3,1,4,8,60,볼넷,2,2,0,1,0,0,92
782,20250908,7,1,4,1,4,12,60,중전안타,2,2,1,11,0,0,94
783,20250908,7,1,5,1,4,10,60,중전안타,2,2,11,111,0,0,129
784,20250908,7,1,6,1,4,15,60,유격수 실책 출루,2,2,111,111,1,1,93
785,20250908,7,1,7,1,4,4,60,볼넷,2,2,111,111,1,0,111
786,20250908,7,1,8,1,4,11,60,유격수 땅볼,2,3,111,101,0,0,73
787,20250908,7,2,1,4,1,69,1,삼진,0,1,0,0,0,0,94
788,20250908,7,2,2,4,1,70,1,삼진,1,2,0,0,0,0,128
789,20250908,7,2,3,4,1,68,1,중견수 뜬공,2,3,0,0,0,0,114
790,20250915,1,1,1,2,3,23,40,볼넷,0,0,0,1,0,0,95
791,20250915,1,1,2,2,3,22,40,중견수 뜬공,0,1,1,1,0,0,109
792,20250915,1,1,3,2,3,35,40,중전안타,1,1,1,11,0,0,96
793,20250915,1,1,4,2,3,21,40,좌중간 2루타,1,1,11,110,1,0,127
794,20250915,1,1,5,2,3,26,40,중전안타,1,1,110,101,1,0,120
795,20250915,1,1,6,2,3,24,40,중전안타,1,1,101,11,1,0,86
796,20250915,1,1,7,2,3,33,40,중전안타,1,1,11,111,0,0,74
797,20250915,1,1,8,2,3,39,40,중전안타,1,1,111,111,1,0,97
798,20250915,1,1,9,2,3,31,40,삼진,1,2,111,111,0,0,95
799,20250915,1,1,10,2,3,23,40,2루수 땅볼,2,3,111,111,0,0,98
800,20250915,1,2,1,3,2,48,20,유격수 땅볼,0,1,0,0,0,0,104
801,20250915,1,2,2,3,2,50,20,볼넷,1,1,0,1,0,0,88
802,20250915,1,2,3,3,2,53,20,유격수 땅볼,1,2,1,10,0,0,100
803,20250915,1,2,4,3,2,49,20,좌월 홈런,2,2,10,0,2,0,110
804,20250915,1,2,5,3,2,44,20,중전안타,2,2,0,1,0,0,136
805,20250915,1,2,6,3,2,41,20,삼진,2,3,1,1,0,0,115
806,20250915,2,1,1,2,3,22,40,볼넷,0,0,0,1,0,0,94
807,20250915,2,1,2,2,3,35,40,중전안타,0,0,1,11,0,0,132
808,20250915,2,1,3,2,3,21,40,유격수 실책 출루,0,0,11,11,0,1,120
809,20250915,2,1,4,2,3,26,40,중전안타,0,0,11,111,0,0,135
810,20250915,2,1,5,2,3,24,40,유격수 땅볼,0,1,111,110,1,0,79
811,20250915,2,1,6,2,3,33,40,2루수 땅볼,1,2,110,110,0,0,87
812,20250915,2,1,7,2,3,39,40,중전안타,2,2,110,101,1,0,79
813,20250915,2,1,8,2,3,31,40,볼넷,2,2,101,111,0,0,103
814,20250915,2,1,9,2,3,23,40,삼진,2,3,111,111,0,0,115
815,20250915,2,2,1,3,2,52,20,중견수 뜬공,0,1,0,0,0,0,131
816,20250915,2,2,2,3,2,56,20,좌중간 2루타,1,1,0,10,0,0,113
817,20250915,2,2,3,3,2,46,20,좌중간 2루타,1,1,10,10,1,0,113
818,20250915,2,2,4,3,2,48,20,중전안타,1,1,10,101,0,0,99
819,20250915,2,2,5,3,2,50,20,유격수 땅볼,1,2,101,10,1,0,122
820,20250915,2,2,6,3,2,53,20,중견수 뜬공,2,3,10,10,0,0,117
821,20250915,3,1,1,2,3,22,40,볼넷,0,0,0,1,0,0,108
822,20250915,3,1,2,2,3,35,40,유격수 땅볼,0,1,1,10,0,0,76
823,20250915,3,1,3,2,3,21,40,유격수 땅볼,1,2,10,100,0,0,124
824,20250915,3,1,4,2,3,26,40,유격수 땅볼,2,3,100,100,0,0,117
825,20250915,3,2,1,3,2,49,20,좌월 홈런,0,0,0,0,1,0,114
826,20250915,3,2,2,3,2,44,20,유격수 땅볼,0,1,0,0,0,0,132
827,20250915,3,2,3,3,2,41,20,삼진,1,2,0,0,0,0,97
828,20250915,3,2,4,3,2,52,20,중견수 뜬공,2,3,0,0,0,0,136
829,20250915,4,1,1,2,3,24,40,2루수 땅볼,0,1,0,0,0,0,102
830,20250915,4,1,2,2,3,33,40,2루수 땅볼,1,2,0,0,0,0,86
831,20250915,4,1,3,2,3,39,40,삼진,2,3,0,0,0,0,139
832,20250915,4,2,1,3,2,56,20,유격수 땅볼,0,1,0,0,0,0,77
833,20250915,4,2,2,3,2,46,20,중전안타,1,1,0,1,0,0,133
834,20250915,4,2,3,3,2,48,20,중견수 뜬공,1,2,1,1,0,0,125
835,20250915,4,2,4,3,2,50,20,삼진,2,3,1,1,0,0,97
836,20250915,5,1,1,2,3,31,40,삼진,0,1,0,0,0,0,112
837,20250915,5,1,2,2,3,23,40,우익선상 3루타,1,1,0,100,0,0,131
838,20250915,5,1,3,2,3,22,40,유격수 실책 출루,1,1,100,101,0,1,138
839,20250915,5,1,4,2,3,35,40,삼진,1,2,101,101,0,0,117
840,20250915,5,1,5,2,3,21,40,볼넷,2,2,101,111,0,0,91
841,20250915,5,1,6,2,3,26,40,볼넷,2,2,111,111,1,0,80
842,20250915,5,1,7,2,3,24,40,중전안타,2,2,111,111,1,0,123
843,20250915,5,1,8,2,3,33,40,좌중간 2루타,2,2,111,110,2,0,122
844,20250915,5,1,9,2,3,39,40,유격수 땅볼,2,3,110,100,0,0,138
845,20250915,5,2,1,3,2,53,21,2루수 땅볼,0,1,0,0,0,0,95
846,20250915,5,2,2,3,2,49,21,유격수 땅볼,1,2,0,0,0,0,128
847,20250915,5,2,3,3,2,44,21,유격수 땅볼,2,3,0,0,0,0,73
848,20250915,6,1,1,2,3,31,41,볼넷,0,0,0,1,0,0,135
849,20250915,6,1,2,2,3,23,41,유격수 땅볼,0,1,1,10,0,0,111
850,20250915,6,1,3,2,3,22,41,유격수 실책 출루,1,1,10,11,0,1,135
851,20250915,6,1,4,2,3,35,41,중전안타,1,1,11,111,0,0,118
852,20250915,6,1,5,2,3,21,41,중전안타,1,1,111,111,1,0,113
853,20250915,6,1,6,2,3,26,41,볼넷,1,1,111,111,1,0,115
854,20250915,6,1,7,2,3,24,41,중전안타,1,1,111,111,1,0,98
855,20250915,6,1,8,2,3,33,41,삼진,1,2,111,111,0,0,89
856,20250915,6,1,9,2,3,39,41,유격수 땅볼,2,3,111,101,0,0,128
857,20250915,6,2,1,3,2,41,21,중견수 뜬공,0,1,0,0,0,0,111
858,20250915,6,2,2,3,2,52,21,중전안타,1,1,0,1,0,0,134
859,20250915,6,2,3,3,2,56,21,삼진,1,2,1,1,0,0,94
860,20250915,6,2,4,3,2,46,21,2루수 땅볼,2,3,1,1,0,0,130
861,20250915,7,1,1,2,3,31,41,2루수 땅볼,0,1,0,0,0,0,121
862,20250915,7,1,2,2,3,23,41,유격수 땅볼,1,2,0,0,0,0,98
863,20250915,7,1,3,2,3,22,41,유격수 땅볼,2,3,0,0,0,0,88
864,20250915,7,2,1,3,2,48,21,볼넷,0,0,0,1,0,0,82
865,20250915,7,2,2,3,2,50,21,삼진,0,1,1,1,0,0,118
866,20250915,7,2,3,3,2,53,21,볼넷,1,1,1,11,0,0,112
867,20250915,7,2,4,3,2,49,21,좌월 홈런,1,1,11,0,3,0,111
868,20250915,7,2,5,3,2,44,21,중견수 뜬공,1,2,0,0,0,0,127
869,20250915,7,2,6,3,2,41,21,볼넷,2,2,0,1,0,0,85
870,20250915,7,2,7,3,2,52,21,중전안타,2,2,1,11,0,0,77
871,20250915,7,2,8,3,2,56,21,중전안타,2,2,11,111,0,0,71
872,20250915,7,2,9,3,2,46,21,중전안타,2,2,111,111,1,0,133
873,20250915,7,2,10,3,2,48,21,유격수 실책 출루,2,2,111,111,1,1,94
874,20250915,7,2,11,3,2,50,21,볼넷,2,2,111,111,1,0,80
875,20250915,7,2,12,3,2,53,21,좌월 홈런,2,2,111,0,4,0,94
876,20250915,7,2,13,3,2,49,21,볼넷,2,2,0,1,0,0,84
877,20250915,7,2,14,3,2,44,21,삼진,2,3,1,1,0,0,137
